ticker,yearReport,Market Capital (Bn. VND),P/E,P/B,EPS (VND),BVPS (VND),ROE (%),ROA (%),Net Profit Margin (%)
DOC,2017,124000000000.0,24.397036164,1.1577440217,620.9834588,10710.4850192,0.0570862061,0.0511997254,0.0190073881493885
DOC,2016,124000000000.0,26.7512860644,1.1226286376,515.0323519,11045.5047956,0.0467121653,0.0436731829,0.0161872267658908
DOC,2015,124000000000.0,30.5934303285,1.1266775427,405.3157775,11005.8109172,0.036995476,0.0348434428,0.0126821078758116
DOC,2014,124000000000.0,20.5430155819,1.1370066255,603.6114781,10905.8291497,0.0575460513,0.050892282,0.020332791236438
DOP,2023,61831345000.0,5.8464799075,0.7563540165,2636.075886608968,17319.931822371,0.1582167372,0.1284505308,0.1436098617328026
DOP,2022,59943365000.0,8.7892245982,0.793630593,1699.942503840083,16002.4073066452,0.1084222785,0.0828042891,0.0959011211666559
DOP,2021,58055385000.0,9.5228061574,0.801021095,1519.5718566933972,15355.4008459835,0.0981297322,0.074594872,0.0991474708168564
DOP,2019,50739462500.0,7.3392188634,0.6966747212,1723.2159251686987,15430.4436093603,0.1156270243,0.0876330335,0.1001567903683486
DOP,2018,46982982500.0,7.1572126019,0.6924122401,1767.03690759202,15525.4332283875,0.1136275748,0.0927779016,0.115713948176452
DOP,2017,46982982500.0,5.7788558418,0.6901279423,2188.505678284685,15576.8218347516,0.1425867942,0.1249809163,0.1559394915486555
DOP,2016,46982982500.0,6.0603699188,0.7109623671,2015.7035387174492,15120.3502433354,0.1354629528,0.1214332047,0.1587376686566016
DOP,2015,46982982500.0,5.9958688654,0.7342962244,1792.901119320171,14639.8682753271,0.1216404013,0.112423401,0.1601476881053405
DOP,2014,46982982500.0,5.0181383944,0.724450025,2142.2286822361693,14838.8427492444,0.1454094291,0.1368384147,0.1830263723134177
DP1,2023,776223000000.0,7.7873080902,2.2083497098,5526.420651079651,16754.5927331617,0.3722925051,0.1010503488,0.05371616610515
DP1,2022,721677600000.0,16.0427868934,2.6596563094,2406.5966990800325,12934.001990419,0.1885780016,0.04406479,0.0233798714735817
DP1,2021,410139450000.0,9.8847533709,1.5528667193,2144.626902426236,12589.6187720578,0.1724184397,0.037412202,0.020615705578735
DP1,2020,570628800000.0,15.3964067097,2.213652843,1933.479478859812,12287.3828595739,0.1579285085,0.0308889907,0.0197060563983842
DP1,2019,634551813000.0,18.5107545325,2.4796443883,1800.8565729062395,12198.1200785547,0.1477316547,0.0257323148,0.0163148078014094
DP1,2018,634551813000.0,25.1300715232,2.4829288485,1513.451387435054,12181.9841989132,0.1328959769,0.0184220757,0.0121196301980698
DP1,2017,634551813000.0,22.2174400789,2.8549726147,1647.4082561609227,10594.4974196578,0.1519540603,0.020531452,0.0144605083525791
DP1,2016,634551813000.0,22.0061301776,2.7277858661,1374.4806449783116,11088.480358978,0.1239557271,0.0191815345,0.012925064020064
DP1,2014,276956460718.0,9.1305295834,1.6419505035,3312.732111657584,18421.3835530152,0.1884015764,0.023523819,0.010306711264144
DP2,2023,58000000000.0,-2.411709361,0.6716719509,-1202.46661845,4317.5838978,-0.2440277381,-0.051262255,-0.1244660084461172
DP2,2022,86000000000.0,-3.6210145917,0.7789783784,-1187.51247505,5520.05051625,-0.1939564973,-0.0487324683,-0.1261946551306033
DP2,2021,130000000000.0,-7.2510242084,0.9690553795,-896.42508605,6707.5629913,-0.1251196981,-0.0353735417,-0.0996034391498815
DP2,2020,130000000000.0,-5.3702788822,0.8548145965,-1210.36544705,7603.98807735,-0.1472833994,-0.0457197236,-0.1469461094506278
DP2,2019,142000000000.0,-12.4695821174,0.8055043379,-569.38556025,8814.3535244,-0.0625161823,-0.0211521773,-0.073351579639496
DP2,2018,142000000000.0,-10.6756345806,0.7566280281,-665.06585125,9383.73908465,-0.0683869773,-0.0238432114,-0.0888615659050574
DP2,2017,142000000000.0,11887.2797902347,0.7065516791,0.5972771,10048.8049359,9.4661e-05,2.33516e-05,7.94805702412168e-05
DP2,2016,35500000000.0,-4.6993819299,0.6952723612,-1510.8369794,10211.825461,-0.1373200796,-0.0169901909,-0.0710030701022015
DP2,2015,35500000000.0,1559.6867973172,0.6056644586,4.552196,11722.6624404,0.0003871665,5.19391e-05,0.0002953825296458
DP3,2023,1322245879500.0,11.1112910228,2.8224646113,5826.221451015685,21789.4671750372,0.2827864522,0.2322930399,0.305721130850853
DP3,2022,563300000000.0,5.4486714455,1.3493834051,12653.977966976743,48540.6888436047,0.2782082364,0.2287039877,0.2243492617090979
DP3,2021,808400000000.0,9.1571553464,2.2155710892,10805.470113604651,42426.9843823256,0.2612805154,0.2099687777,0.2438537627370794
DP3,2020,971800000000.0,8.9166202508,2.805038173,13262.84984383721,40284.6567609302,0.3519652899,0.2814433502,0.2882343528201897
DP3,2019,1001900000000.0,13.0233154584,3.3209923369,9618.811554186046,35079.8761880233,0.3428535579,0.2716681596,0.2013654220012682
DP3,2018,792200000000.0,10.6394251006,4.3801394089,11774.021248235294,26597.3269625,0.4901079709,0.3523394271,0.1699219897062807
DP3,2017,792200000000.0,22.2205418072,5.4314087285,5637.523076176471,21449.3156055882,0.2775020272,0.1873618784,0.1188752113764073
DP3,2016,792200000000.0,35.1823697742,6.0736603549,3311.3175930882358,19181.1845233824,0.1931688604,0.1210096583,0.0952852511442023
DP3,2015,611625000000.0,37.7092147882,5.9554329855,3089.430545142857,19561.9697649524,0.1630274404,0.0984688786,0.0764717934624547
DP3,2014,611625000000.0,52.321472583,6.3526605431,2226.619287428572,18338.7730558095,0.1244146133,0.0781499377,0.0634292520874993
DPC,2023,22372800000.0,-3.0505676594,0.8458199198,-3278.078415754845,11822.8475894837,-0.2435080955,-0.0932215101,-0.2459184878502877
DPC,2022,28413456000.0,-1.8169460615,0.841008028,-6989.750697275263,15100.9260052385,-0.3649699203,-0.2002327228,-0.7250829652608495
DPC,2021,31321920000.0,5.9958404041,0.6033901637,2334.952076181792,23202.2343796932,0.1034667936,0.0762789911,0.1079432849781334
DPC,2020,63091296000.0,7.6973295033,1.2857869886,3663.6082667346063,21932.0931452478,0.1793012801,0.1161841336,0.1236108595888681
DPC,2019,47206608000.0,8.1138519097,1.1144388337,2600.4911396874777,18933.2957202496,0.1435744345,0.0980102388,0.0720079522287063
